model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,moderator,moderator_category,moderator_centrality,platform_family,significant_05,label,estimate,effect_direction
free_unlock_pass_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,-11497688.49434114,7085172749.532376,0.9987052081251317,-13898181101.822428,13875185724.833746,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,-11497688.494,negative
free_unlock_pass_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,2149912.2341818535,1363288549.8534198,0.9987417329457435,-2669846546.014359,2674146370.4827228,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Local MaaS only,2149912.234,positive
free_unlock_pass_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:multi_platform,1238856.0205338667,760290016.4964974,0.9986998860527162,-1488902194.1179647,1491379906.1590323,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Multi-platform,1238856.021,positive
free_unlock_pass_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,99489071.24217574,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,99489071.242,positive
free_unlock_pass_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,-6425549.933872213,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Local MaaS only,-6425549.934,negative
free_unlock_pass_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:multi_platform,16570225.237186637,18349164231153.875,0.9999992794698048,-35963684469246.95,35963717609697.42,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Multi-platform,16570225.237,positive
minute_bundle_any_platform_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:platform_any,149287684.29214036,8256127978.553324,0.9855734009819687,-16032425805.425854,16331001174.010136,11149,75,30,0.8288433086764477,0.8258120508604199,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,149287684.292,positive
minute_bundle_any_platform_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:platform_any,24454225.171522595,75365760353450.86,0.9999997411072532,-147714151506015.22,147714200414465.53,11149,75,30,0.8800063824026079,0.8774673583424267,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,24454225.172,positive
minute_bundle_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,-11497688.49434114,7085172749.532376,0.9987052081251317,-13898181101.822428,13875185724.833746,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,-11497688.494,negative
minute_bundle_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:local_maas_only,2149912.2341818535,1363288549.8534198,0.9987417329457435,-2669846546.014359,2674146370.4827228,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,2149912.234,positive
minute_bundle_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:multi_platform,1238856.0205338667,760290016.4964974,0.9986998860527162,-1488902194.1179647,1491379906.1590323,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,1238856.021,positive
minute_bundle_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,99489071.24217574,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,99489071.242,positive
minute_bundle_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:local_maas_only,-6425549.933872213,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,-6425549.934,negative
minute_bundle_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:multi_platform,16570225.237186637,18349164231153.875,0.9999992794698048,-35963684469246.95,35963717609697.42,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,16570225.237,positive
parking_geofence_rules_any_platform_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,149287684.29214036,8256127978.553324,0.9855734009819687,-16032425805.425854,16331001174.010136,11149,75,30,0.8288433086764477,0.8258120508604199,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,149287684.292,positive
parking_geofence_rules_any_platform_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,24454225.171522595,75365760353450.86,0.9999997411072532,-147714151506015.22,147714200414465.53,11149,75,30,0.8800063824026079,0.8774673583424267,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,24454225.172,positive
parking_geofence_rules_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,-11497688.49434114,7085172749.532376,0.9987052081251317,-13898181101.822428,13875185724.833746,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,-11497688.494,negative
parking_geofence_rules_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,2149912.2341818535,1363288549.8534198,0.9987417329457435,-2669846546.014359,2674146370.4827228,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,2149912.234,positive
parking_geofence_rules_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,1238856.0205338667,760290016.4964974,0.9986998860527162,-1488902194.1179647,1491379906.1590323,11149,75,30,0.8298221623582226,0.8267766130359264,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,1238856.021,positive
parking_geofence_rules_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,99489071.24217574,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,99489071.242,positive
parking_geofence_rules_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,-6425549.933872213,,,,,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,-6425549.934,negative
parking_geofence_rules_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,16570225.237186637,18349164231153.875,0.9999992794698048,-35963684469246.95,35963717609697.42,11149,75,30,0.8829953666243261,0.8804976955682994,scooter_only,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,16570225.237,positive
high_fee_same_mode_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_mode_competitor_count_day_z,-0.06584564097810679,0.02990577780762669,0.027681567315904498,-0.12445988841071232,-0.007231393545501258,14514,97,30,0.7872537688709916,0.7841452703876329,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,True,unlock_fee_ge_1_00:FreeNow only:same_mode_competitor_count_day_z,-0.066*,negative
high_fee_same_mode_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_mode_competitor_count_day_z,0.04869487550444266,0.05187384303669377,0.3478758926517821,-0.052975988587160995,0.15036573959604632,14514,97,30,0.7872537688709916,0.7841452703876329,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_mode_competitor_count_day_z,0.049,positive
high_fee_same_mode_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_mode_competitor_count_day_z,0.00503965371567549,0.03843424879022485,0.895677189529857,-0.07029008968601735,0.08036939711736835,14514,97,30,0.7872537688709916,0.7841452703876329,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_mode_competitor_count_day_z,0.005,positive
high_fee_same_mode_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_mode_competitor_count_day_z,-0.012592372636732458,0.0323569357983086,0.6971498470600997,-0.07601080145149211,0.05082605617802719,14514,97,30,0.9011873184215853,0.8993424266338504,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_mode_competitor_count_day_z,-0.013,negative
high_fee_same_mode_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_mode_competitor_count_day_z,-0.021316424160408614,0.023854512430756446,0.37153523168520286,-0.06807040939345427,0.025437561072637036,14514,97,30,0.9011873184215853,0.8993424266338504,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_mode_competitor_count_day_z,-0.021,negative
high_fee_same_mode_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_mode_competitor_count_day_z,0.011323328467110183,0.02892222769492223,0.69542062801999,-0.04536319616760429,0.06800985310182465,14514,97,30,0.9011873184215853,0.8993424266338504,all,high_fee_feature_moderation,same_mode_competition,competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_mode_competitor_count_day_z,0.011,positive
high_fee_same_platform_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_platform_competitor_count_day_z,623211421.2442092,,,,,14514,97,30,0.7831622279355914,0.7800400792639434,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_platform_competitor_count_day_z,623211421.244,positive
high_fee_same_platform_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_platform_competitor_count_day_z,187206257.19417584,,,,,14514,97,30,0.7831622279355914,0.7800400792639434,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_platform_competitor_count_day_z,187206257.194,positive
high_fee_same_platform_competition_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_platform_competitor_count_day_z,623211421.3142666,,,,,14514,97,30,0.7831622279355914,0.7800400792639434,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_platform_competitor_count_day_z,623211421.314,positive
high_fee_same_platform_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:same_platform_competitor_count_day_z,5538200425.357223,,,,,14514,97,30,0.8995454591962003,0.8976914560922424,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:same_platform_competitor_count_day_z,5538200425.357,positive
high_fee_same_platform_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only:same_platform_competitor_count_day_z,4952323196.25693,,,,,14514,97,30,0.8995454591962003,0.8976914560922424,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Local MaaS only:same_platform_competitor_count_day_z,4952323196.257,positive
high_fee_same_platform_competition_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform:same_platform_competitor_count_day_z,5538200425.431343,,,,,14514,97,30,0.8995454591962003,0.8976914560922424,all,high_fee_feature_moderation,same_platform_competition,platform_competition,high,platform_types,False,unlock_fee_ge_1_00:Multi-platform:same_platform_competitor_count_day_z,5538200425.431,positive
high_fee_unlock_fee_gap_same_mode_market_fe_all,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:large_aggregator_only:unlock_fee_gap_to_same_mode_min_z,0.02484384126344976,0.01886109487234817,0.18777146781980347,-0.012123225395345744,0.061810907922245265,14514,97,30,0.7847476264991808,0.7816025100239521,all,high_fee_feature_moderation,unlock_fee_gap_same_mode,relative_price_position,very_high,platform_types,False,unlock_fee_ge_1_00:FreeNow only:unlock_fee_gap_to_same_mode_min_z,0.025,positive
